MainID,CrossStreetMainID,Street,from,to,District,StartTime,EndTime,Side,Miles,oneway,week1,week2,week3,week4,week5,EveryDay,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Yearround
2547,2355,West Eagle St,Border St,Brooks St,9,12:00:00.0000000,16:00:00.0000000,Even,0.2142,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
2548,2314,Union Park,Tremont St,Montgomery St,1S,12:00:00.0000000,16:00:00.0000000,Even,0.0299,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False
2549,668,Upton St,Shawmut Ave,Tremont St,1S,12:00:00.0000000,16:00:00.0000000,Odd,0.1352,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False
2550,2091,Trenton St,Bartlett St,Bunker Hill St,1C,12:00:00.0000000,16:00:00.0000000,Odd,0.0881,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2551,991,Swallow St,N St,O St,5,09:00:00.0000000,13:00:00.0000000,Odd,0.1049,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2552,2748,State St,Washington St,India St,1F,00:01:00.0000000,07:00:00.0000000,,0.1966,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
2554,700,Trescott St,Pleasant St,Bakersfield St,3,12:00:00.0000000,16:00:00.0000000,Even,0.0830,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
2555,809,Tufts St,Bunker Hill St,Medford St,1C,08:00:00.0000000,12:00:00.0000000,Odd,0.1436,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
2556,721,Sydney St,Savin Hill Ave,Moseley St,3,08:00:00.0000000,12:00:00.0000000,Even,0.6705,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
2557,2000,Sydney St,Savin Hill Ave,Moseley St,3,08:00:00.0000000,12:00:00.0000000,Odd,0.6705,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
2558,210,Symphony Rd,St Stephen St,Hemenway St,10F,12:00:00.0000000,16:00:00.0000000,Even,0.1850,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2559,1751,Symphony Rd,St Stephen St,Hemenway St,10F,12:00:00.0000000,16:00:00.0000000,Odd,0.1850,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2560,690,Taft St,Dorchester Ave,Pleasant St,3,12:00:00.0000000,16:00:00.0000000,Even,0.1286,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
2561,1977,Taft St,Dorchester Ave,Pleasant St,3,12:00:00.0000000,16:00:00.0000000,Odd,0.1286,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
2562,1454,Talbot Ave,Blue Hill Ave,Norwell St,7,08:00:00.0000000,12:00:00.0000000,Even,0.5873,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
2563,1087,Talbot Ave,Washington St,Dorchester Ave,7,08:00:00.0000000,12:00:00.0000000,Odd,0.5263,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2564,1453,Talbot Ave,Blue Hill Ave,Norwell St,7,08:00:00.0000000,12:00:00.0000000,Odd,0.5873,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
2565,1659,Talbot Ave,Norwell St,Southern Ave,7,12:00:00.0000000,16:00:00.0000000,Even,0.2129,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2566,1658,Talbot Ave,Norwell St,Southern Ave,7,12:00:00.0000000,16:00:00.0000000,Odd,0.2129,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2567,1477,Talbot Ave,Southern Ave,Washington St,7,12:00:00.0000000,16:00:00.0000000,Even,0.0939,False,True,True,True,True,True,False,False,False,True,False,False,False,False,False
2568,1489,Talbot Ave,Washington St,Dorchester Ave,7,08:00:00.0000000,12:00:00.0000000,Even,0.5263,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2569,1113,Talbot Ave,Southern Ave,Washington St,7,05:00:00.0000000,07:00:00.0000000,Odd,0.0939,False,True,True,True,True,True,False,False,False,True,False,False,False,False,False
2570,2758,Tamworth St,Boylston St,La Grange St,1T,00:01:00.0000000,07:00:00.0000000,,0.0470,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2571,373,Taylor St,Dwight St,Milford St,1S,08:00:00.0000000,12:00:00.0000000,Even,0.0426,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
2572,2063,Turner St,Washington St,Faneuil St,4,08:00:00.0000000,12:00:00.0000000,Odd,0.2472,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
2573,2762,Tremont St,Shawmut Ave,Arlington St,1T,00:01:00.0000000,07:00:00.0000000,,0.1919,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2574,2017,Tuttle St,Savin Hill Ave,Hartland St,3,08:00:00.0000000,12:00:00.0000000,Odd,0.2277,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
2575,526,Tovar St,Bowdoin St,Cameron St,3,08:00:00.0000000,12:00:00.0000000,Odd,0.0434,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2576,831,St Martin St,Bunker Hill St,Medford St,1C,08:00:00.0000000,12:00:00.0000000,Odd,0.1089,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2577,2763,Tufts St,Lincoln St,South St,1T,00:01:00.0000000,07:00:00.0000000,,0.0504,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
2578,1782,Walker St,Main St,Wall St,1C,12:00:00.0000000,16:00:00.0000000,Odd,0.1545,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
2579,1607,Telegraph St,Dorchester St,Thomas Park,5,13:00:00.0000000,17:00:00.0000000,Even,0.1839,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
2580,627,Telegraph St,Dorchester St,Thomas Park,5,13:00:00.0000000,17:00:00.0000000,Odd,0.1839,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2581,2967,Union Park St,Harrison Ave,Albany St,1S,08:00:00.0000000,12:00:00.0000000,Odd,0.1735,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False
2582,2746,State St,Congress St,Atlantic Ave,1F,00:01:00.0000000,07:00:00.0000000,,0.2644,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
2583,2759,Temple Pl,Tremont St,Washington St,1F,00:01:00.0000000,07:00:00.0000000,,0.1032,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
2584,2896,Verona St,Carolina Ave,Child St,2,12:00:00.0000000,16:00:00.0000000,Even,0.0678,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
2585,2855,Waltham St,Harrison Ave,Washington St,1S,12:00:00.0000000,16:00:00.0000000,Odd,0.0767,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False
2586,140,Walden St,Heath St,Centre St,2,12:00:00.0000000,16:00:00.0000000,Even,0.2286,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
2589,1197,Tucker St,Woodrow Ave,Callender St,7,08:00:00.0000000,12:00:00.0000000,Odd,0.0767,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
2590,155,Stanley St,Quincy St,Dead End,3,12:00:00.0000000,16:00:00.0000000,Even,0.1220,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2591,1141,Temple St,River St,Manchester St,7,12:00:00.0000000,16:00:00.0000000,Odd,0.3572,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2592,2521,Temple St,River St,Manchester St,7,12:00:00.0000000,16:00:00.0000000,Even,0.3572,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
2593,1540,Tennis Rd,Blue Hill Ave,Almont St,7,08:00:00.0000000,12:00:00.0000000,Even,0.2557,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
2594,1255,Tennis Rd,Blue Hill Ave,Almont St,7,08:00:00.0000000,12:00:00.0000000,Odd,0.2557,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
2595,125,Wallingford Rd,Commonwealth Ave,Chestnut Hill Ave,4,08:00:00.0000000,12:00:00.0000000,Odd,0.3470,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2596,322,Terrace St,Tremont St,New Heath St,10M,12:00:00.0000000,16:00:00.0000000,Even,0.3960,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
2597,310,Terrace St,Tremont St,New Heath St,10M,12:00:00.0000000,16:00:00.0000000,Odd,0.3960,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
2598,2829,Theodore A. Glynn Way,Massachusetts Ave,Southampton St,3,00:01:00.0000000,07:00:00.0000000,,0.1413,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2599,1105,Theodore St,Middleton St,Morton St,7,08:00:00.0000000,12:00:00.0000000,Even,0.1210,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2600,437,Stellman Rd,Washington St,Fawndale Rd,2,12:00:00.0000000,16:00:00.0000000,Even,0.1775,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
2601,2182,Theodore St,Middleton St,Morton St,7,08:00:00.0000000,12:00:00.0000000,Odd,0.1210,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2602,585,Walbridge St,Commonwealth Ave,Brainerd Rd,4,08:00:00.0000000,12:00:00.0000000,Odd,0.1028,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2603,255,Wall St,Sullivan St,Walker St,1C,12:00:00.0000000,16:00:00.0000000,Even,0.0784,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
2604,202,Townsend St,Walnut Ave,Quincy St,10R,12:00:00.0000000,16:00:00.0000000,Odd,0.4384,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
2605,2551,Torrey St,Washington St,Wentworth St,7,08:00:00.0000000,12:00:00.0000000,Odd,0.2061,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2606,463,Wakullah St,Rockland St,Dale St,10R,12:00:00.0000000,16:00:00.0000000,Odd,0.0790,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
2607,1495,Wakullah St,Rockland St,Dale St,10R,12:00:00.0000000,16:00:00.0000000,Even,0.0790,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
2608,1066,Tremlett St,Washington St,Waldeck St,7,08:00:00.0000000,12:00:00.0000000,Odd,0.2642,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2609,2448,Thomas Park,G St,G St,5,13:00:00.0000000,17:00:00.0000000,Odd,0.3947,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
2610,2448,Thomas Park,G St,G St,5,13:00:00.0000000,17:00:00.0000000,Even,0.3947,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2611,925,Tremont St,Monument Sq,Lowney Way,1C,12:00:00.0000000,16:00:00.0000000,Even,0.1794,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2612,819,West Eagle St,Border St,Brooks St,9,12:00:00.0000000,16:00:00.0000000,Odd,0.2142,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False
2615,1841,Stellman Rd,Washington St,Fawndale Rd,2,12:00:00.0000000,16:00:00.0000000,Odd,0.1775,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2616,693,Thornley St,Dorchester Ave,Pleasant St,3,12:00:00.0000000,16:00:00.0000000,Even,0.1580,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
2617,1980,Thornley St,Dorchester Ave,Pleasant St,3,12:00:00.0000000,16:00:00.0000000,Odd,0.1580,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
2618,761,Thornton St,Guild St,Marcella St,10R,08:00:00.0000000,12:00:00.0000000,Even,0.4665,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
2619,2032,Thornton St,Guild St,Marcella St,10R,08:00:00.0000000,12:00:00.0000000,Odd,0.4665,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
2620,1351,Stockwell St,Wait St,Frawley St,10M,12:00:00.0000000,16:00:00.0000000,Even,0.0805,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
2621,1935,Thonrdike St,Commonwealth Ave,Brookline Town Line,4,12:00:00.0000000,16:00:00.0000000,Odd,0.0430,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2622,568,Thonrdike St,Commonwealth Ave,Brookline Town Line,4,12:00:00.0000000,16:00:00.0000000,Even,0.0430,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
2623,782,Tibbetts Town Way,Essex St,Main St,1C,12:00:00.0000000,16:00:00.0000000,Odd,0.1818,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
2624,2496,Tibbetts Town Way,Essex St,Main St,1C,12:00:00.0000000,16:00:00.0000000,Even,0.1818,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2625,660,Ticknor St,Columbia Rd,Marine Rd,5,09:00:00.0000000,13:00:00.0000000,Odd,0.0775,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2626,2346,Ticknor St,Columbia Rd,Marine Rd,5,09:00:00.0000000,13:00:00.0000000,Even,0.0775,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2627,7,Tileston St,Hanover St,Salem St,1N,08:00:00.0000000,12:00:00.0000000,Even,0.1146,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
2628,1684,Tileston St,Hanover St,Salem St,1N,08:00:00.0000000,12:00:00.0000000,Odd,0.1146,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2629,1193,Tiverton Rd,Lorna Rd,Dead End,7,12:00:00.0000000,16:00:00.0000000,Even,0.0964,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
2630,2827,Staniford St,Cambridge St,Causeway St,1W,00:01:00.0000000,07:00:00.0000000,Even Side Median,0.2023,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2631,2894,Verona St,Carolina Ave,Child St,2,12:00:00.0000000,16:00:00.0000000,Odd,0.0678,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
2632,2416,Walnut St,Beacon St,Mt Vernon St,1H,08:00:00.0000000,12:00:00.0000000,Odd,0.0941,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
2633,91,Wales St,Blue Hill Ave,Talbot Ave,3,12:00:00.0000000,16:00:00.0000000,Odd,0.4161,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
2634,946,Union St,Main St,Lynde St,1C,08:00:00.0000000,12:00:00.0000000,Odd,0.1625,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2636,2475,Tremont St,Parker St,Calumet St,10M,08:00:00.0000000,12:00:00.0000000,Even,0.4500,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False
2637,1188,Violet St,Crossman St,Delhi St,7,12:00:00.0000000,16:00:00.0000000,Odd,0.1716,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2638,855,Turner St,Washington St,Faneuil St,4,08:00:00.0000000,12:00:00.0000000,Even,0.2472,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
2639,2761,Tremont St,Cambridge St,Shawmut Ave,M,00:01:00.0000000,07:00:00.0000000,,0.8225,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
2640,2489,St Martin St,Bunker Hill St,Medford St,1C,08:00:00.0000000,12:00:00.0000000,Even,0.1089,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
2641,1600,Tremlett St,Washington St,Waldeck St,7,08:00:00.0000000,12:00:00.0000000,Even,0.2642,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2642,1442,Tucker St,Woodrow Ave,Callender St,7,08:00:00.0000000,12:00:00.0000000,Even,0.0767,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
2643,2223,Tiverton Rd,Lorna Rd,Dead End,7,12:00:00.0000000,16:00:00.0000000,Odd,0.0964,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2644,2318,Putnam St,Princeton St,Bremen St,9,12:00:00.0000000,16:00:00.0000000,Even,0.2045,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2645,825,Putnam St,White St,Princeton St,9,08:00:00.0000000,12:00:00.0000000,Odd,0.2697,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
2646,62,Stockwell St,Wait St,Frawley St,10M,12:00:00.0000000,16:00:00.0000000,Odd,0.0805,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
2647,2358,Putnam St,White St,Princeton St,9,08:00:00.0000000,12:00:00.0000000,Even,0.2697,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
2648,766,Putnam St,Dudley St,Roxbury St,10R,08:00:00.0000000,12:00:00.0000000,Even,0.0640,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2649,2036,Putnam St,Dudley St,Roxbury St,10R,08:00:00.0000000,12:00:00.0000000,Odd,0.0640,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2650,895,Queensberry St,Park Dr,Park Dr,10F,12:00:00.0000000,16:00:00.0000000,Even,0.3517,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2651,2075,Queensberry St,Park Dr,Park Dr,10F,12:00:00.0000000,16:00:00.0000000,Odd,0.3517,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2652,225,Quincy St,Warren St,Blue Hill Ave,10R,08:00:00.0000000,12:00:00.0000000,Odd,0.2438,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
2653,1508,Quincy St,Warren St,Blue Hill Ave,10R,08:00:00.0000000,12:00:00.0000000,Even,0.2438,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
2654,578,Quint Ave,Brighton Av,Glenville Ave,4,08:00:00.0000000,12:00:00.0000000,Even,0.2072,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
2655,1941,Quint Ave,Brighton Av,Glenville Ave,4,08:00:00.0000000,12:00:00.0000000,Odd,0.2072,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2656,111,Radnor Rd,Foster St,Kirkwood Rd,4,08:00:00.0000000,12:00:00.0000000,Odd,0.1667,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
2657,112,Radnor Rd,Foster St,Kirkwood Rd,4,08:00:00.0000000,12:00:00.0000000,Even,0.1667,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
2658,2857,Randolph St,Albany St,Harrison Ave,1S,12:00:00.0000000,16:00:00.0000000,Odd,0.1595,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False
2659,2858,Randolph St,Albany St,Harrison Ave,1S,08:00:00.0000000,12:00:00.0000000,Even,0.1595,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
2660,724,Raven St,Crescent Ave,Dead End,3,08:00:00.0000000,12:00:00.0000000,Even,0.0847,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
2661,2003,Raven St,Crescent Ave,Dead End,3,08:00:00.0000000,12:00:00.0000000,Odd,0.0847,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
2662,714,Raynor Cir,Brook Marshall Rd,Ruggles St,10R,08:00:00.0000000,12:00:00.0000000,Even,0.0917,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2663,1994,Raynor Cir,Brook Marshall Rd,Ruggles St,10R,08:00:00.0000000,12:00:00.0000000,Odd,0.0917,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2664,1515,Wabon St,Warren St,Wabeno St,10R,12:00:00.0000000,16:00:00.0000000,Even,0.1686,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
2665,2469,Reading St,Gerard St,Kemble St,10R,12:00:00.0000000,16:00:00.0000000,Odd,0.2061,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
2666,1733,Vaughan Ave,Geneva Ave,Devon St,3,12:00:00.0000000,16:00:00.0000000,Odd,0.1545,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
2667,2470,Reading St,Gerard St,Kemble St,10R,12:00:00.0000000,16:00:00.0000000,Even,0.2061,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
2668,567,Reedsdale St,Brighton Av,Commonwealth Ave,4,12:00:00.0000000,16:00:00.0000000,Even,0.1294,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
2669,1934,Reedsdale St,Brighton Av,Commonwealth Ave,4,12:00:00.0000000,16:00:00.0000000,Odd,0.1294,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2670,1496,Regent St,St James St,Dale St,10R,12:00:00.0000000,16:00:00.0000000,Even,0.3502,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
2671,464,Regent St,St James St,Dale St,10R,12:00:00.0000000,16:00:00.0000000,Odd,0.3502,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
2672,198,Wabon St,Warren St,Wabeno St,10R,12:00:00.0000000,16:00:00.0000000,Odd,0.1686,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
2673,1587,Warren Ave,Berkeley St,Clarendon St,1S,12:00:00.0000000,16:00:00.0000000,Even,0.1157,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2674,2304,Warren Ave,Berkeley St,Clarendon St,1S,12:00:00.0000000,16:00:00.0000000,Odd,0.1157,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False
2675,1639,Warren Ave,Clarendon St,Pembroke St,1S,12:00:00.0000000,16:00:00.0000000,Even,0.2818,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2676,1638,Warren Ave,Clarendon St,Pembroke St,1S,12:00:00.0000000,16:00:00.0000000,Odd,0.2818,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False
2677,749,Warren Pl,Harrison Ave,Pevear Pl,10R,08:00:00.0000000,12:00:00.0000000,Even,0.0784,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
2678,2025,Warren Pl,Harrison Ave,Pevear Pl,10R,08:00:00.0000000,12:00:00.0000000,Odd,0.0784,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
2679,981,Warren St,Chelsea St,Main St,1C,08:00:00.0000000,12:00:00.0000000,Even,0.3045,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2680,2125,Warren St,Park St,Main St,1C,08:00:00.0000000,12:00:00.0000000,Odd,0.2475,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2681,913,Warren St,Quincy St,Wellington Ct,10R,05:00:00.0000000,07:00:00.0000000,Odd,0.2000,False,True,True,True,True,True,False,False,False,True,False,False,False,False,False
2682,2433,Warwick St,Hammond St,Windsor St,10R,08:00:00.0000000,12:00:00.0000000,Odd,0.1134,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2683,2434,Warwick St,Hammond St,Windsor St,10R,08:00:00.0000000,12:00:00.0000000,Even,0.1134,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2684,911,Washington St,Corey Rd,Commonwealth Ave,4,12:00:00.0000000,16:00:00.0000000,Even,0.1621,False,True,True,True,True,True,False,False,False,True,False,False,False,False,False
2685,1657,Washington St,Corey Rd,Commonwealth Ave,4,12:00:00.0000000,16:00:00.0000000,Odd,0.1621,False,True,True,True,True,True,False,False,False,True,False,False,False,False,False
2686,2772,Washington St,East Berkeley St,Massachusetts Ave,1S,00:01:00.0000000,07:00:00.0000000,,0.7773,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2687,2773,Washington St,Marginal Rd,East Berkeley St,1S,00:01:00.0000000,07:00:00.0000000,,0.2491,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2688,2768,Washington St,Stuart St,Marginal Rd,1T,00:01:00.0000000,07:00:00.0000000,Even Side Median,0.2540,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2689,2770,Washington St,State St,Franklin St,1F,00:01:00.0000000,07:00:00.0000000,,0.1975,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
2690,2774,Washington St,Stuart St,Marginal Rd,1B,00:01:00.0000000,07:00:00.0000000,,0.2540,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2691,2775,Washington St,Temple Pl,Stuart St,1T,00:01:00.0000000,07:00:00.0000000,,0.2938,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2692,2612,Washington St,Willet St,Dedham Town Line,6,00:01:00.0000000,07:00:00.0000000,Even Side Median,1.0013,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False
2693,2596,Washington St,Willet St,Dedham Town Line,6,00:01:00.0000000,07:00:00.0000000,Odd,1.0013,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False
2694,2613,Washington St,Columbus Ave,Brookley Rd,M,00:01:00.0000000,07:00:00.0000000,Even,0.9479,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False
2695,2595,Washington St,Willet St,Dedham Town Line,6,00:01:00.0000000,07:00:00.0000000,Odd Side Median,1.0013,True,True,True,True,True,True,False,False,False,True,False,False,False,False,True
2696,572,Washington St,Foster St,Bigelow St,4,08:00:00.0000000,12:00:00.0000000,Even,0.5640,False,True,True,True,True,True,False,False,False,False,False,True,False,False,False
2697,1328,Washington St,Foster St,Bigelow St,4,08:00:00.0000000,12:00:00.0000000,Odd,0.5640,False,True,True,True,True,True,False,False,True,False,False,False,False,False,False
2698,572,Washington St,Winship St,Foster St,4,08:00:00.0000000,12:00:00.0000000,Even,0.3299,False,True,True,True,True,True,False,False,False,False,True,False,False,False,False
2699,942,Washington St,Harvard St,Dead End,1C,08:00:00.0000000,12:00:00.0000000,Even,0.2362,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2700,2101,Washington St,Harvard St,Dead End,1C,08:00:00.0000000,12:00:00.0000000,Odd,0.2362,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2701,2573,Washington St,Columbia Rd,Harvard St,M,00:01:00.0000000,07:00:00.0000000,Odd,0.6021,True,True,True,True,True,True,False,False,False,False,False,True,False,False,False
2702,2597,Washington St,Park St,Rockwell St,M,00:01:00.0000000,07:00:00.0000000,Even,0.8519,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False
2703,2777,Water St,Batterymarch St,Broad St,1F,00:01:00.0000000,07:00:00.0000000,,0.0530,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
2704,2776,Water St,Washington St,Batterymarch St,1F,00:01:00.0000000,07:00:00.0000000,,0.1612,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
2705,207,Waumbeck St,Warren St,Crawford St,10R,12:00:00.0000000,16:00:00.0000000,Even,0.4545,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
2706,1749,Waumbeck St,Warren St,Crawford St,10R,12:00:00.0000000,16:00:00.0000000,Odd,0.4545,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
2707,480,Wave Ave,Savin Hill Ave,Dead End,3,12:00:00.0000000,16:00:00.0000000,Even,0.0307,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
2708,1869,Wave Ave,Savin Hill Ave,Dead End,3,12:00:00.0000000,16:00:00.0000000,Odd,0.0307,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
2709,741,Waverly St,Warren St,Blue Hill Ave,10R,08:00:00.0000000,12:00:00.0000000,Even,0.2472,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
2710,2019,Waverly St,Warren St,Blue Hill Ave,10R,08:00:00.0000000,12:00:00.0000000,Odd,0.2472,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
2711,1655,Webley St,Islington St,Dead End,4,08:00:00.0000000,12:00:00.0000000,Even,0.0487,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
2712,2312,Webley St,Islington St,Dead End,4,08:00:00.0000000,12:00:00.0000000,Odd,0.0487,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2713,606,Webster St,Orleans St,Sumner St,9,08:00:00.0000000,12:00:00.0000000,Even,0.4809,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
